"Notes"	"County"	"County Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Monroe County, PA"	"42089"	"Thursday"	"5"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Monroe County, PA"	"42089"	"Friday"	"6"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Monroe County, PA"	"42089"	"Saturday"	"7"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Montgomery County, PA"	"42091"	"Sunday"	"1"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0385%
	"Montgomery County, PA"	"42091"	"Monday"	"2"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0428%
	"Montgomery County, PA"	"42091"	"Tuesday"	"3"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0421%
	"Montgomery County, PA"	"42091"	"Wednesday"	"4"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0442%
	"Montgomery County, PA"	"42091"	"Thursday"	"5"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0507%
	"Montgomery County, PA"	"42091"	"Friday"	"6"	70	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0499%
	"Montgomery County, PA"	"42091"	"Saturday"	"7"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Northampton County, PA"	"42095"	"Sunday"	"1"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Northampton County, PA"	"42095"	"Monday"	"2"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0257%
	"Northampton County, PA"	"42095"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Northampton County, PA"	"42095"	"Wednesday"	"4"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Northampton County, PA"	"42095"	"Thursday"	"5"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Northampton County, PA"	"42095"	"Friday"	"6"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"Northampton County, PA"	"42095"	"Saturday"	"7"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Northumberland County, PA"	"42097"	"Sunday"	"1"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Northumberland County, PA"	"42097"	"Monday"	"2"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Northumberland County, PA"	"42097"	"Tuesday"	"3"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Northumberland County, PA"	"42097"	"Wednesday"	"4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Northumberland County, PA"	"42097"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Northumberland County, PA"	"42097"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Northumberland County, PA"	"42097"	"Saturday"	"7"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Philadelphia County, PA"	"42101"	"Sunday"	"1"	286	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2040%
	"Philadelphia County, PA"	"42101"	"Monday"	"2"	256	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1826%
	"Philadelphia County, PA"	"42101"	"Tuesday"	"3"	276	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1969%
	"Philadelphia County, PA"	"42101"	"Wednesday"	"4"	294	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2098%
	"Philadelphia County, PA"	"42101"	"Thursday"	"5"	255	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1819%
	"Philadelphia County, PA"	"42101"	"Friday"	"6"	288	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2055%
	"Philadelphia County, PA"	"42101"	"Saturday"	"7"	307	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2190%
	"Pike County, PA"	"42103"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Schuylkill County, PA"	"42107"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Schuylkill County, PA"	"42107"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Schuylkill County, PA"	"42107"	"Tuesday"	"3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Schuylkill County, PA"	"42107"	"Wednesday"	"4"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Schuylkill County, PA"	"42107"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Schuylkill County, PA"	"42107"	"Friday"	"6"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Schuylkill County, PA"	"42107"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Washington County, PA"	"42125"	"Sunday"	"1"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Washington County, PA"	"42125"	"Tuesday"	"3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Washington County, PA"	"42125"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Westmoreland County, PA"	"42129"	"Sunday"	"1"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0507%
	"Westmoreland County, PA"	"42129"	"Monday"	"2"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0521%
	"Westmoreland County, PA"	"42129"	"Tuesday"	"3"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0464%
	"Westmoreland County, PA"	"42129"	"Wednesday"	"4"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0485%
	"Westmoreland County, PA"	"42129"	"Thursday"	"5"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0535%
	"Westmoreland County, PA"	"42129"	"Friday"	"6"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0492%
	"Westmoreland County, PA"	"42129"	"Saturday"	"7"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0535%
	"York County, PA"	"42133"	"Sunday"	"1"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"York County, PA"	"42133"	"Monday"	"2"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0293%
	"York County, PA"	"42133"	"Tuesday"	"3"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"York County, PA"	"42133"	"Wednesday"	"4"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"York County, PA"	"42133"	"Thursday"	"5"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0300%
	"York County, PA"	"42133"	"Friday"	"6"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"York County, PA"	"42133"	"Saturday"	"7"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Kent County, RI"	"44003"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Kent County, RI"	"44003"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Kent County, RI"	"44003"	"Tuesday"	"3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Kent County, RI"	"44003"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Kent County, RI"	"44003"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Kent County, RI"	"44003"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Providence County, RI"	"44007"	"Sunday"	"1"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Providence County, RI"	"44007"	"Monday"	"2"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Providence County, RI"	"44007"	"Tuesday"	"3"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0342%
	"Providence County, RI"	"44007"	"Wednesday"	"4"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0321%
	"Providence County, RI"	"44007"	"Thursday"	"5"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0300%
	"Providence County, RI"	"44007"	"Friday"	"6"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Providence County, RI"	"44007"	"Saturday"	"7"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0392%
	"Aiken County, SC"	"45003"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Aiken County, SC"	"45003"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Aiken County, SC"	"45003"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Aiken County, SC"	"45003"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Aiken County, SC"	"45003"	"Thursday"	"5"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Aiken County, SC"	"45003"	"Friday"	"6"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Aiken County, SC"	"45003"	"Saturday"	"7"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Anderson County, SC"	"45007"	"Sunday"	"1"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Anderson County, SC"	"45007"	"Monday"	"2"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Anderson County, SC"	"45007"	"Tuesday"	"3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Anderson County, SC"	"45007"	"Wednesday"	"4"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0164%
	"Anderson County, SC"	"45007"	"Thursday"	"5"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Anderson County, SC"	"45007"	"Friday"	"6"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Beaufort County, SC"	"45013"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Beaufort County, SC"	"45013"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Beaufort County, SC"	"45013"	"Friday"	"6"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Beaufort County, SC"	"45013"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Berkeley County, SC"	"45015"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Berkeley County, SC"	"45015"	"Monday"	"2"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Berkeley County, SC"	"45015"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Berkeley County, SC"	"45015"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Berkeley County, SC"	"45015"	"Thursday"	"5"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Berkeley County, SC"	"45015"	"Friday"	"6"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Berkeley County, SC"	"45015"	"Saturday"	"7"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Charleston County, SC"	"45019"	"Sunday"	"1"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Charleston County, SC"	"45019"	"Monday"	"2"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Charleston County, SC"	"45019"	"Tuesday"	"3"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Charleston County, SC"	"45019"	"Wednesday"	"4"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Charleston County, SC"	"45019"	"Thursday"	"5"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Charleston County, SC"	"45019"	"Friday"	"6"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Charleston County, SC"	"45019"	"Saturday"	"7"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"Dorchester County, SC"	"45035"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Dorchester County, SC"	"45035"	"Monday"	"2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Dorchester County, SC"	"45035"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Dorchester County, SC"	"45035"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Dorchester County, SC"	"45035"	"Thursday"	"5"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Dorchester County, SC"	"45035"	"Friday"	"6"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Dorchester County, SC"	"45035"	"Saturday"	"7"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Florence County, SC"	"45041"	"Sunday"	"1"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Florence County, SC"	"45041"	"Tuesday"	"3"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Florence County, SC"	"45041"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Florence County, SC"	"45041"	"Thursday"	"5"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Florence County, SC"	"45041"	"Saturday"	"7"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Georgetown County, SC"	"45043"	"Tuesday"	"3"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Georgetown County, SC"	"45043"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Greenville County, SC"	"45045"	"Sunday"	"1"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0449%
	"Greenville County, SC"	"45045"	"Monday"	"2"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0485%
	"Greenville County, SC"	"45045"	"Tuesday"	"3"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Greenville County, SC"	"45045"	"Wednesday"	"4"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0457%
	"Greenville County, SC"	"45045"	"Thursday"	"5"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Greenville County, SC"	"45045"	"Friday"	"6"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Greenville County, SC"	"45045"	"Saturday"	"7"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0492%
	"Greenwood County, SC"	"45047"	"Sunday"	"1"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Greenwood County, SC"	"45047"	"Tuesday"	"3"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Greenwood County, SC"	"45047"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Greenwood County, SC"	"45047"	"Saturday"	"7"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Horry County, SC"	"45051"	"Sunday"	"1"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0414%
	"Horry County, SC"	"45051"	"Monday"	"2"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0400%
	"Horry County, SC"	"45051"	"Tuesday"	"3"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0485%
	"Horry County, SC"	"45051"	"Wednesday"	"4"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Horry County, SC"	"45051"	"Thursday"	"5"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0521%
	"Horry County, SC"	"45051"	"Friday"	"6"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0449%
	"Horry County, SC"	"45051"	"Saturday"	"7"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0464%
	"Lancaster County, SC"	"45057"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Lancaster County, SC"	"45057"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Lancaster County, SC"	"45057"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Laurens County, SC"	"45059"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Laurens County, SC"	"45059"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Laurens County, SC"	"45059"	"Friday"	"6"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Lexington County, SC"	"45063"	"Sunday"	"1"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Lexington County, SC"	"45063"	"Monday"	"2"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Lexington County, SC"	"45063"	"Tuesday"	"3"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Lexington County, SC"	"45063"	"Wednesday"	"4"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Lexington County, SC"	"45063"	"Thursday"	"5"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Lexington County, SC"	"45063"	"Friday"	"6"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Lexington County, SC"	"45063"	"Saturday"	"7"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Oconee County, SC"	"45073"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Pickens County, SC"	"45077"	"Sunday"	"1"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
