,latitude,longitude,ch4,time
6900,-21.04,134.47,1800.35,1562848589.0
6901,-20.71,135.88,1809.54,1562848590.0
6902,-20.38,137.22,1820.26,1562848591.0
6903,-20.26,137.67,1813.78,1562848591.0
6904,-20.14,138.14,1824.54,1562848591.0
6905,-19.89,139.11,1823.82,1562848591.0
6906,-19.61,140.17,1832.11,1562848592.0
6907,-19.46,140.75,1841.14,1562848592.0
6908,-20.8,133.34,1811.78,1562848597.0
6909,-20.68,133.87,1813.22,1562848597.0
6910,-20.57,134.37,1794.4,1562848597.0
6911,-20.46,134.84,1804.22,1562848597.0
6912,-20.35,135.31,1812.12,1562848598.0
6913,-20.13,136.21,1819.96,1562848598.0
6914,-20.02,136.66,1806.48,1562848598.0
6915,-19.91,137.1,1804.5,1562848599.0
6916,-19.55,138.49,1805.68,1562848599.0
6917,-19.43,138.98,1832.48,1562848599.0
6918,-19.29,139.5,1824.29,1562848600.0
6919,-19.15,140.04,1831.02,1562848600.0
6920,-20.58,132.09,1806.49,1562848604.0
6921,-20.46,132.69,1806.38,1562848605.0
6922,-20.33,133.24,1794.57,1562848605.0
6923,-20.22,133.76,1815.1,1562848605.0
6924,-20.1,134.26,1799.24,1562848605.0
6925,-19.66,136.1,1799.33,1562848606.0
6926,-19.55,136.54,1814.64,1562848606.0
6927,-19.44,136.99,1809.8,1562848607.0
6928,-19.32,137.44,1825.1,1562848607.0
6929,-19.21,137.9,1831.56,1562848607.0
6930,-19.08,138.37,1812.7,1562848607.0
6931,-18.96,138.86,1825.8,1562848607.0
6932,-20.11,131.99,1819.32,1562848612.0
6933,-19.99,132.58,1817.27,1562848613.0
6934,-19.63,134.15,1795.21,1562848613.0
6935,-19.52,134.63,1817.49,1562848613.0
6936,-19.3,135.54,1822.49,1562848614.0
6937,-19.19,135.98,1821.69,1562848614.0
6938,-19.08,136.43,1802.1,1562848614.0
6939,-18.97,136.87,1846.71,1562848615.0
6940,-18.86,137.32,1827.87,1562848615.0
6941,-18.74,137.78,1815.93,1562848615.0
6942,-18.62,138.25,1811.03,1562848615.0
6943,-18.49,138.74,1838.35,1562848615.0
6944,-19.52,132.48,1827.4,1562848621.0
6945,-19.39,133.03,1812.81,1562848621.0
6946,-19.28,133.55,1807.09,1562848621.0
6947,-19.16,134.04,1805.45,1562848621.0
6948,-19.05,134.52,1835.79,1562848621.0
6949,-18.94,134.98,1819.24,1562848622.0
6950,-18.61,136.31,1820.22,1562848622.0
6951,-18.5,136.76,1811.79,1562848623.0
6952,-18.39,137.21,1817.65,1562848623.0
6953,-18.27,137.66,1815.12,1562848623.0
6954,-18.15,138.13,1832.63,1562848623.0
6955,-19.05,132.38,1816.51,1562848629.0
6956,-18.81,133.44,1827.05,1562848629.0
6957,-18.69,133.94,1816.74,1562848629.0
6958,-18.58,134.41,1800.7,1562848629.0
6959,-18.36,135.32,1824.27,1562848630.0
6960,-18.25,135.76,1823.29,1562848630.0
6961,-18.14,136.2,1820.96,1562848630.0
6962,-18.03,136.64,1826.72,1562848631.0
6963,-17.92,137.09,1827.27,1562848631.0
6964,-17.8,137.54,1820.66,1562848631.0
6965,-18.34,133.34,1813.21,1562848637.0
6966,-18.22,133.83,1813.84,1562848637.0
6967,-18.11,134.3,1822.89,1562848637.0
6968,-18.0,134.76,1806.0,1562848638.0
6969,-17.89,135.21,1880.32,1562848638.0
6970,-17.78,135.65,1812.24,1562848638.0
6971,-17.67,136.09,1818.04,1562848638.0
6972,-17.56,136.53,1804.77,1562848639.0
6973,-18.11,132.17,1815.84,1562848645.0
6974,-17.99,132.72,1812.55,1562848645.0
6975,-17.75,133.72,1816.62,1562848645.0
6976,-17.64,134.19,1809.02,1562848645.0
6977,-17.53,134.65,1818.3,1562848646.0
6978,-17.42,135.1,1815.0,1562848646.0
6979,-16.86,137.31,1831.83,1562848647.0
6980,-16.74,137.78,1860.23,1562848647.0
6981,-17.52,132.62,1815.37,1562848653.0
6982,-17.4,133.13,1808.59,1562848653.0
6983,-17.28,133.62,1837.77,1562848653.0
6984,-17.17,134.09,1830.8,1562848653.0
6985,-16.51,136.74,1842.24,1562848655.0
6986,-16.39,137.2,1861.76,1562848655.0
6987,-17.3,131.39,1814.96,1562848660.0
6988,-17.17,131.97,1838.15,1562848661.0
6989,-17.05,132.51,1813.75,1562848661.0
6990,-16.93,133.02,1830.91,1562848661.0
6991,-16.81,133.51,1819.66,1562848661.0
6992,-16.15,136.19,1838.79,1562848663.0
6993,-16.7,131.87,1841.74,1562848669.0
6994,-15.9,135.2,1853.24,1562848670.0
6995,-15.54,134.66,1846.66,1562848678.0
6996,-15.43,135.09,1834.59,1562848678.0
6997,-15.32,135.53,1851.8,1562848678.0
6998,-15.18,134.11,1831.56,1562848686.0
6999,-15.07,134.55,1835.57,1562848686.0
7000,-14.96,134.98,1840.81,1562848686.0
7001,-14.85,135.42,1833.22,1562848686.0
7002,-15.42,130.99,1825.81,1562848692.0
7003,-14.71,134.0,1852.1,1562848694.0
7004,-14.6,134.44,1845.85,1562848694.0
7005,-14.49,134.88,1832.05,1562848694.0
7006,-14.24,133.89,1840.86,1562848702.0
7007,-14.13,134.33,1841.23,1562848702.0
7008,-14.02,134.77,1850.95,1562848702.0
7009,-13.91,135.2,1827.72,1562848702.0
7010,-13.8,135.63,1845.0,1562848703.0
7011,-13.55,134.66,1848.94,1562848710.0
7012,-13.44,135.09,1840.89,1562848710.0
7013,-12.97,134.98,1856.47,1562848718.0
7014,-12.86,135.41,1848.05,1562848719.0
7015,-12.94,133.13,1865.69,1562848725.0
7016,-12.83,133.57,1835.39,1562848726.0
7017,-12.5,134.87,1872.15,1562848726.0
7018,-12.94,131.06,1841.84,1562848733.0
7019,-12.14,134.33,1854.51,1562848734.0
7020,-12.35,131.49,1844.48,1562848741.0
7021,-12.11,132.46,1828.31,1562848741.0
7022,-12.0,132.92,1858.26,1562848741.0
7023,-11.89,133.36,1832.18,1562848742.0
7024,-11.78,133.8,1852.69,1562848742.0
7025,-12.0,130.86,1850.48,1562848749.0
7026,-11.88,131.38,1835.99,1562848749.0
7027,-11.76,131.88,1850.64,1562848749.0
7028,-11.42,133.26,1839.08,1562848750.0
7029,-11.53,130.75,1842.26,1562848757.0
7030,-11.4,131.28,1837.29,1562848757.0
7031,-10.84,133.58,1855.43,1562848758.0
7032,-11.19,130.09,1866.45,1562848764.0
7033,-11.06,130.65,1852.08,1562848765.0
7034,-10.94,131.18,1851.67,1562848765.0
7035,-10.7,132.15,1853.07,1562848765.0
7036,-10.72,129.99,1857.98,1562848772.0
7037,-10.59,130.55,1866.63,1562848773.0
7038,-10.47,131.08,1856.77,1562848773.0
7039,-10.01,132.94,1872.51,1562848774.0
7040,-9.9,133.37,1860.49,1562848774.0
7041,-9.79,133.8,1864.88,1562848774.0
7042,-9.99,130.97,1845.63,1562848781.0
7043,-9.88,131.47,1831.25,1562848781.0
7044,-9.43,133.26,1858.88,1562848782.0
7045,-8.76,135.86,1873.44,1562848783.0
7046,-9.18,132.29,1848.96,1562848789.0
7047,-9.07,132.73,1848.91,1562848790.0
7048,-8.96,133.16,1856.14,1562848790.0
7049,-8.85,133.58,1841.12,1562848790.0
7050,-9.31,129.69,1867.22,1562848796.0
7051,-9.05,130.77,1861.42,1562848797.0
7052,-8.93,131.26,1837.9,1562848797.0
7053,-8.71,132.18,1845.78,1562848797.0
7054,-8.49,133.05,1858.96,1562848798.0
7055,-8.84,129.59,1840.17,1562848804.0
7056,-8.58,130.67,1840.17,1562848805.0
7057,-8.24,130.04,1842.6,1562848813.0
7058,-8.11,130.56,1829.06,1562848813.0
7059,-7.99,131.06,1824.07,1562848813.0
7060,-7.64,130.46,1849.42,1562848821.0
7061,-7.18,132.31,1836.18,1562848822.0
7062,-7.08,132.74,1843.83,1562848822.0
7063,-6.97,133.16,1822.98,1562848822.0
7064,-6.64,134.43,1853.94,1562848823.0
7065,-7.43,129.28,1832.17,1562848828.0
7066,-7.3,129.84,1821.79,1562848829.0
7067,-7.05,130.85,1831.15,1562848829.0
7068,-6.94,131.32,1821.13,1562848829.0
7069,-6.5,133.05,1827.37,1562848830.0
7070,-6.28,133.89,1821.62,1562848831.0
7071,-6.96,129.18,1814.51,1562848836.0
7072,-6.7,130.26,1818.36,1562848837.0
7073,-6.35,131.66,1810.01,1562848837.0
7074,-6.24,132.1,1811.39,1562848838.0
7075,-6.13,132.53,1820.13,1562848838.0
7076,-5.92,133.37,1814.23,1562848838.0
7077,-5.81,133.79,1817.12,1562848839.0
7078,-5.59,134.65,1806.01,1562848839.0
7079,-5.35,135.56,1814.05,1562848839.0
7080,-6.49,129.08,1819.16,1562848844.0
7081,-6.36,129.64,1826.81,1562848845.0
7082,-6.23,130.15,1827.9,1562848845.0
7083,-5.3,131.89,1826.26,1562848854.0
7084,-5.55,128.88,1818.3,1562848860.0
7085,-4.61,128.67,1825.7,1562848876.0
7086,-4.48,129.23,1811.31,1562848877.0
7087,-4.35,129.74,1808.05,1562848877.0
7088,-4.01,129.12,1801.3,1562848885.0
7089,-3.2,128.36,1815.8,1562848900.0
7090,13.51,125.64,1858.01,1562849181.0
7091,13.98,125.52,1875.44,1562849189.0
7092,14.11,126.02,1861.63,1562849189.0
7093,14.17,124.31,1831.18,1562849196.0
7094,15.85,128.91,1864.84,1562849207.0
7095,15.96,129.35,1882.06,1562849207.0
7096,15.1,124.07,1842.89,1562849212.0
7097,16.43,129.24,1874.73,1562849215.0
7098,16.76,130.65,1855.89,1562849215.0
7099,15.57,123.95,1855.4,1562849220.0
7100,16.9,129.14,1860.83,1562849223.0
7101,17.12,130.05,1873.88,1562849223.0
7102,17.23,130.54,1846.37,1562849223.0
7103,17.35,131.05,1851.85,1562849224.0
7104,17.48,131.59,1868.16,1562849224.0
7105,16.19,124.4,1848.39,1562849229.0
7106,16.46,125.44,1865.46,1562849229.0
7107,16.59,125.92,1840.7,1562849229.0
7108,16.71,126.38,1853.12,1562849229.0
7109,16.82,126.83,1856.02,1562849230.0
7110,17.26,128.58,1865.49,1562849231.0
7111,17.37,129.03,1876.05,1562849231.0
7112,17.48,129.48,1855.41,1562849231.0
7113,17.59,129.95,1866.0,1562849231.0
7114,17.71,130.44,1872.92,1562849231.0
7115,17.82,130.95,1863.12,1562849232.0
7116,17.95,131.49,1876.02,1562849232.0
7117,18.07,132.07,1864.58,1562849232.0
7118,16.66,124.28,1841.43,1562849237.0
7119,16.8,124.82,1868.17,1562849237.0
7120,16.93,125.32,1867.88,1562849237.0
7121,17.05,125.8,1858.04,1562849237.0
7122,17.17,126.27,1839.45,1562849237.0
7123,17.4,127.16,1869.16,1562849238.0
7124,17.51,127.6,1878.02,1562849238.0
7125,17.73,128.47,1881.34,1562849239.0
7126,17.84,128.92,1876.44,1562849239.0
7127,17.95,129.37,1882.28,1562849239.0
7128,18.18,130.33,1870.46,1562849239.0
7129,17.27,124.7,1850.69,1562849245.0
7130,17.4,125.2,1849.26,1562849245.0
7131,17.52,125.68,1856.97,1562849245.0
7132,17.64,126.15,1846.89,1562849245.0
7133,17.76,126.6,1849.84,1562849246.0
7134,17.87,127.05,1864.52,1562849246.0
7135,17.98,127.48,1856.95,1562849246.0
7136,18.09,127.92,1871.45,1562849246.0
7137,18.2,128.36,1874.59,1562849247.0
7138,18.31,128.81,1873.03,1562849247.0
7139,17.74,124.58,1857.4,1562849253.0
7140,17.99,125.57,1851.25,1562849253.0
7141,18.34,126.93,1882.67,1562849254.0
7142,18.67,128.25,1864.96,1562849255.0
7143,19.23,130.63,1884.22,1562849256.0
7144,18.06,123.92,1848.33,1562849261.0
7145,18.2,124.45,1844.01,1562849261.0
7146,18.34,124.96,1837.49,1562849261.0
7147,18.46,125.45,1864.65,1562849261.0
7148,19.36,129.05,1886.6,1562849263.0
7149,18.81,124.84,1858.58,1562849269.0
7150,19.05,125.8,1850.28,1562849269.0
7151,19.72,128.48,1865.08,1562849271.0
7152,20.3,130.98,1863.93,1562849272.0
7153,19.4,125.21,1875.34,1562849277.0
7154,19.52,125.68,1884.88,1562849277.0
7155,19.61,124.09,1865.44,1562849285.0
7156,19.87,125.09,1868.96,1562849285.0
7157,20.46,125.44,1887.28,1562849293.0
7158,20.69,126.35,1868.73,1562849294.0
7159,20.8,126.8,1858.67,1562849294.0
7160,20.93,125.32,1884.25,1562849301.0
7161,21.16,126.23,1860.75,1562849302.0
7162,21.27,126.68,1872.51,1562849302.0
7163,20.87,123.17,1849.51,1562849309.0
7164,21.01,123.71,1873.0,1562849309.0
7165,21.15,124.23,1857.55,1562849309.0
7166,21.4,125.2,1868.67,1562849309.0
7167,21.52,125.66,1860.41,1562849310.0
7168,21.63,126.11,1874.34,1562849310.0
7169,21.74,126.56,1852.43,1562849310.0
7170,22.18,128.39,1872.03,1562849311.0
7171,21.18,122.45,1840.64,1562849316.0
7172,21.34,123.04,1861.34,1562849317.0
7173,21.48,123.59,1856.23,1562849317.0
7174,21.87,125.08,1850.49,1562849317.0
7175,22.21,126.45,1872.02,1562849318.0
7176,22.43,127.35,1853.67,1562849319.0
7177,22.76,128.76,1865.18,1562849319.0
7178,21.65,122.32,1866.42,1562849324.0
7179,21.81,122.91,1871.16,1562849325.0
7180,22.09,123.98,1887.0,1562849325.0
7181,22.34,124.95,1855.73,1562849325.0
7182,22.45,125.42,1854.22,1562849326.0
7183,22.79,126.78,1875.29,1562849326.0
7184,22.12,122.19,1859.33,1562849332.0
7185,22.27,122.78,1863.67,1562849333.0
7186,22.42,123.33,1856.31,1562849333.0
7187,22.68,124.35,1853.18,1562849333.0
7188,22.89,123.2,1855.12,1562849341.0
7189,23.02,123.73,1860.4,1562849341.0
7190,24.06,127.94,1878.59,1562849343.0
7191,25.46,129.83,1857.39,1562849360.0
7192,25.93,129.72,1866.65,1562849368.0
7193,29.6,124.0,1878.93,1562849446.0
7194,30.41,125.31,1903.69,1562849455.0
7195,30.63,126.31,1880.02,1562849455.0
7196,30.65,124.22,1892.71,1562849462.0
7197,30.76,124.7,1901.62,1562849462.0
7198,31.44,127.82,1887.91,1562849464.0
7199,31.46,125.56,1869.15,1562849471.0
7200,31.57,126.06,1861.83,1562849471.0
7201,31.79,127.13,1866.37,1562849471.0
7202,31.91,127.71,1868.45,1562849472.0
7203,32.03,128.32,1870.34,1562849472.0
7204,32.16,128.97,1881.49,1562849472.0
7205,33.14,120.1,1919.89,1562849517.0
7206,33.68,122.27,1875.84,1562849518.0
7207,34.02,121.6,1904.55,1562849525.0
7208,34.73,124.66,1886.47,1562849527.0
7209,34.85,125.19,1888.02,1562849527.0
7210,34.07,119.79,1912.28,1562849533.0
7211,34.74,122.49,1878.71,1562849534.0
7212,35.31,125.06,1915.66,1562849535.0
7213,35.67,124.39,1879.39,1562849543.0
7214,34.66,118.19,1920.57,1562849548.0
7215,35.3,118.69,1891.27,1562849557.0
7216,35.46,119.31,1900.85,1562849557.0
7217,35.59,117.85,1864.07,1562849564.0
7218,35.76,118.52,1887.04,1562849565.0
7219,35.92,119.14,1862.9,1562849565.0
7220,36.08,119.73,1880.32,1562849565.0
7221,36.05,117.68,1894.33,1562849572.0
7222,36.23,118.35,1886.5,1562849573.0
7223,36.39,118.98,1874.29,1562849573.0
7224,36.51,117.5,1902.84,1562849580.0
7225,36.69,118.18,1898.92,1562849581.0
7226,36.85,118.81,1913.46,1562849581.0
7227,36.97,117.33,1879.67,1562849588.0
7228,37.15,118.0,1888.24,1562849589.0
7229,37.31,118.64,1883.35,1562849589.0
7230,37.43,117.15,1871.24,1562849596.0
7231,37.78,118.47,1877.64,1562849597.0
7232,38.94,123.43,1863.18,1562849599.0
7233,38.07,117.65,1863.18,1562849605.0
7234,38.35,116.78,1847.49,1562849612.0
7235,38.53,117.47,1845.86,1562849613.0
7236,39.64,122.05,1880.04,1562849614.0
7237,39.87,123.15,1899.25,1562849615.0
7238,39.99,123.71,1897.09,1562849615.0
7239,38.81,116.6,1866.64,1562849620.0
7240,38.99,117.29,1863.2,1562849621.0
7241,39.32,118.56,1866.91,1562849621.0
7242,39.46,119.15,1864.39,1562849621.0
7243,40.45,123.57,1869.21,1562849623.0
7244,39.27,116.41,1878.03,1562849628.0
7245,39.62,117.76,1867.86,1562849629.0
7246,39.78,118.38,1862.84,1562849629.0
7247,40.06,119.55,1886.1,1562849629.0
7248,40.2,120.11,1861.05,1562849630.0
7249,41.15,122.14,1855.39,1562849639.0
7250,40.54,117.4,1840.83,1562849645.0
7251,41.97,123.74,1886.32,1562849647.0
7252,41.16,117.84,1872.71,1562849653.0
7253,41.63,117.65,1882.8,1562849661.0
7254,42.05,119.43,1880.18,1562849662.0
7255,42.09,117.47,1831.84,1562849669.0
7256,43.44,118.89,1872.37,1562849686.0
7257,43.76,118.12,1842.0,1562849693.0
7258,43.9,118.71,1859.77,1562849694.0
7259,44.41,121.03,1886.13,1562849695.0
7260,43.59,115.34,1859.83,1562849701.0
7261,44.23,117.93,1849.76,1562849701.0
7262,44.22,115.83,1897.02,1562849709.0
7263,44.83,118.34,1885.87,1562849710.0
7264,44.5,114.92,1894.11,1562849717.0
7265,44.85,116.29,1902.8,1562849717.0
7266,44.96,114.7,1891.75,1562849725.0
7267,45.75,117.96,1903.98,1562849726.0
7268,45.88,118.56,1914.95,1562849726.0
7269,45.22,113.72,1902.43,1562849732.0
7270,45.76,115.87,1868.94,1562849733.0
7271,46.07,117.15,1875.48,1562849733.0
7272,46.21,117.77,1884.8,1562849734.0
7273,46.34,118.37,1882.99,1562849734.0
7274,46.48,118.97,1883.02,1562849734.0
7275,46.05,114.98,1913.74,1562849741.0
7276,46.94,118.78,1875.65,1562849742.0
7277,47.07,119.39,1904.03,1562849742.0
7278,46.32,114.03,1890.8,1562849749.0
7279,46.51,114.75,1901.55,1562849749.0
7280,47.13,117.36,1890.84,1562849750.0
7281,47.4,118.59,1891.77,1562849750.0
7282,47.53,119.2,1875.66,1562849750.0
7283,46.96,114.53,1889.85,1562849757.0
7284,47.45,116.54,1885.99,1562849757.0
7285,47.86,118.4,1900.23,1562849758.0
7286,48.24,120.27,1838.61,1562849759.0
7287,48.36,120.92,1845.61,1562849759.0
7288,48.95,121.42,1870.6,1562849767.0
7289,47.69,113.33,1888.17,1562849773.0
7290,47.88,114.08,1901.12,1562849773.0
7291,48.21,115.45,1888.15,1562849773.0
7292,49.17,119.9,1881.93,1562849775.0
7293,49.29,120.57,1873.57,1562849775.0
7294,49.41,121.25,1858.08,1562849775.0
7295,48.33,113.84,1891.67,1562849781.0
7296,48.67,115.23,1881.81,1562849781.0
7297,48.97,116.53,1894.15,1562849782.0
7298,49.11,117.17,1906.37,1562849782.0
7299,49.37,118.43,1919.89,1562849782.0
7300,49.5,119.07,1903.81,1562849783.0
7301,49.75,120.38,1892.19,1562849783.0
7302,49.88,121.08,1859.87,1562849783.0
7303,50.0,121.8,1898.81,1562849783.0
7304,49.13,115.0,1880.57,1562849789.0
7305,49.84,118.23,1907.95,1562849790.0
7306,49.97,118.88,1906.07,1562849791.0
7307,49.58,114.77,1911.2,1562849797.0
7308,49.74,115.44,1898.36,1562849797.0
7309,49.89,116.1,1906.6,1562849798.0
7310,50.49,116.53,1893.91,1562849806.0
7311,51.14,119.83,1886.78,1562849807.0
7312,51.27,120.54,1893.05,1562849807.0
7313,51.39,121.28,1887.59,1562849807.0
7314,51.52,122.07,1882.36,1562849808.0
7315,50.95,116.31,1900.01,1562849814.0
7316,51.08,116.96,1865.37,1562849814.0
7317,51.22,117.61,1872.17,1562849814.0
7318,51.61,119.64,1893.83,1562849815.0
7319,51.86,121.11,1874.83,1562849815.0
7320,52.11,122.74,1863.87,1562849816.0
7321,51.4,116.08,1870.33,1562849822.0
7322,51.54,116.74,1880.0,1562849822.0
7323,52.07,119.45,1898.9,1562849823.0
7324,52.19,120.17,1864.73,1562849823.0
7325,52.45,121.73,1881.42,1562849824.0
7326,52.0,116.52,1895.47,1562849830.0
7327,52.14,117.19,1901.37,1562849830.0
7328,52.4,118.54,1886.71,1562849831.0
7329,52.53,119.25,1876.01,1562849831.0
7330,52.91,121.56,1883.56,1562849832.0
7331,53.04,122.42,1904.6,1562849832.0
7332,53.12,119.79,1912.21,1562849839.0
7333,53.25,120.57,1925.81,1562849839.0
7334,53.38,121.38,1905.4,1562849840.0
7335,54.43,121.91,1925.29,1562849856.0
7336,54.9,121.74,1912.02,1562849864.0
7337,54.14,114.64,1860.28,1562849870.0
7338,55.49,122.54,1880.9,1562849872.0
7339,55.06,114.12,1912.38,1562849886.0
7340,55.36,113.13,1944.91,1562849894.0
7341,55.66,114.58,1935.98,1562849894.0
7342,55.8,115.3,1951.62,1562849894.0
7343,56.11,114.31,1933.33,1562849902.0
7344,56.26,115.05,1931.21,1562849902.0
7345,56.68,117.32,1905.75,1562849903.0
7346,55.92,111.05,1945.03,1562849909.0
7347,57.41,118.76,1932.35,1562849911.0
7348,55.76,108.25,1943.86,1562849917.0
7349,56.71,112.27,1962.83,1562849918.0
7350,56.87,113.02,1951.99,1562849918.0
7351,57.02,113.77,1942.26,1562849918.0
7352,57.17,114.52,1962.36,1562849918.0
7353,55.96,106.98,1958.09,1562849924.0
7354,56.63,109.62,1970.39,1562849925.0
7355,57.48,113.49,1952.16,1562849926.0
7356,57.63,114.24,1934.49,1562849926.0
7357,57.77,115.01,1932.5,1562849927.0
7358,56.65,107.56,1963.25,1562849933.0
7359,57.44,110.89,1942.72,1562849933.0
7360,57.61,111.67,1965.8,1562849934.0
7361,58.08,113.96,1945.57,1562849934.0
7362,58.23,114.74,1961.31,1562849935.0
7363,57.31,108.1,1931.47,1562849941.0
7364,57.52,108.95,1929.71,1562849941.0
7365,57.71,109.77,1939.76,1562849941.0
7366,57.89,110.57,1944.56,1562849941.0
7367,58.06,111.36,1947.08,1562849942.0
7368,58.38,112.9,1944.4,1562849942.0
7369,57.75,107.75,1960.63,1562849949.0
7370,57.96,108.61,1927.37,1562849949.0
7371,58.16,109.44,1909.02,1562849949.0
7372,58.34,110.25,1916.48,1562849949.0
7373,58.84,112.6,1936.36,1562849950.0
7374,58.99,113.38,1938.55,1562849950.0
7375,59.28,114.99,1917.04,1562849951.0
7376,59.42,115.83,1887.26,1562849951.0
7377,59.57,116.7,1879.11,1562849951.0
7378,57.71,105.51,1890.48,1562849956.0
7379,58.6,109.09,1904.04,1562849957.0
7380,59.74,114.71,1925.35,1562849959.0
7381,59.88,115.56,1906.1,1562849959.0
7382,60.02,116.44,1914.75,1562849959.0
7383,60.17,117.36,1889.61,1562849959.0
7384,58.15,105.12,1884.43,1562849964.0
7385,59.58,111.18,1911.8,1562849966.0
7386,60.04,113.6,1959.3,1562849967.0
7387,60.19,114.43,1940.4,1562849967.0
7388,60.34,115.29,1915.42,1562849967.0
7389,60.48,116.18,1893.13,1562849967.0
7390,60.77,118.1,1905.89,1562849968.0
7391,59.85,110.03,1909.35,1562849974.0
7392,60.65,114.14,1941.32,1562849975.0
7393,60.79,115.01,1914.53,1562849975.0
7394,60.94,115.91,1917.58,1562849975.0
7395,61.08,116.86,1918.3,1562849975.0
7396,59.73,107.14,1893.6,1562849981.0
7397,61.1,113.84,1951.4,1562849983.0
7398,61.25,114.72,1910.91,1562849983.0
7399,61.4,115.63,1877.54,1562849983.0
7400,61.54,116.59,1897.92,1562849983.0
7401,61.68,117.61,1861.55,1562849984.0
7402,61.83,118.69,1865.27,1562849984.0
7403,61.09,110.99,1916.38,1562849990.0
7404,61.7,114.42,1922.48,1562849991.0
7405,61.85,115.35,1901.32,1562849991.0
7406,62.0,116.32,1889.24,1562849991.0
7407,62.29,118.46,1859.25,1562849992.0
7408,62.43,119.66,1857.83,1562849992.0
7409,62.31,115.06,1892.1,1562849999.0
7410,62.6,117.1,1861.91,1562850000.0
7411,62.91,115.77,1910.41,1562850007.0
7412,63.21,117.97,1950.56,1562850008.0
7413,63.35,119.2,1909.24,1562850008.0
7414,63.67,117.71,1934.46,1562850016.0
7415,63.49,110.03,1865.25,1562850030.0
7416,67.69,92.65,1847.72,1562850148.0
7417,68.08,91.89,1844.89,1562850156.0
7418,70.22,98.02,1878.25,1562850166.0
7419,71.1,99.54,1900.03,1562850174.0
7420,71.03,96.51,1885.83,1562850182.0
7421,71.0,91.37,1872.04,1562850197.0
7422,74.08,108.74,1886.79,1562850200.0
7423,71.96,92.83,1879.69,1562850205.0
7424,72.85,86.48,1918.63,1562850237.0
7425,73.21,85.38,1867.99,1562850245.0
7426,73.54,86.6,1872.88,1562850245.0
7427,73.2,83.0,1919.65,1562850253.0
7428,73.53,81.81,1869.02,1562850261.0
7429,79.23,98.37,1869.16,1562850296.0
7430,79.64,97.08,1850.42,1562850304.0
7431,78.81,73.88,1845.38,1562850342.0
7432,79.81,74.57,1842.3,1562850350.0
7433,76.43,62.36,1874.14,1562850357.0
7434,76.91,63.34,1868.36,1562850357.0
7435,78.21,66.37,1873.58,1562850357.0
7436,80.46,73.87,1854.05,1562850359.0
7437,77.12,61.42,1880.96,1562850365.0
7438,77.58,62.35,1895.28,1562850365.0
7439,79.99,68.75,1856.95,1562850366.0
7440,80.37,70.07,1847.99,1562850366.0
7441,77.31,59.44,1929.98,1562850373.0
7442,77.78,60.32,1892.94,1562850373.0
7443,79.06,63.11,1871.22,1562850374.0
7444,79.46,64.12,1872.75,1562850374.0
7445,76.99,56.6,1907.32,1562850381.0
7446,77.49,57.4,1888.31,1562850381.0
7447,78.42,59.05,1883.7,1562850381.0
7448,78.85,59.91,1874.18,1562850381.0
7449,79.27,60.81,1886.92,1562850382.0
7450,80.46,48.65,1888.67,1562850422.0
7451,80.88,49.18,1889.63,1562850422.0
7452,80.55,45.82,1893.55,1562850430.0
7453,79.32,39.66,1892.61,1562850445.0
7454,80.67,40.01,1863.22,1562850446.0
7455,79.34,37.07,1895.18,1562850453.0
7456,80.21,17.01,1885.79,1562850510.0
7457,80.06,14.38,1876.44,1562850518.0
7458,80.28,10.76,1863.9,1562850526.0
7459,76.53,4.55,1856.17,1562850573.0
7460,75.34,5.15,1898.65,1562850580.0
7461,77.26,-5.61,1897.19,1562850598.0
7462,75.98,-8.98,1901.81,1562850621.0
7463,73.44,-20.06,1855.6,1562850686.0
7464,71.91,-16.03,1902.0,1562850693.0
7465,72.8,-19.81,1865.56,1562850693.0
7466,70.83,-14.4,1912.56,1562850700.0
7467,71.48,-19.24,1868.56,1562850709.0
7468,71.48,-24.64,1818.43,1562850726.0
7469,69.73,-19.41,1864.44,1562850733.0
7470,68.63,-19.78,1873.54,1562850748.0
7471,68.75,-24.99,1824.19,1562850765.0
7472,68.08,-24.54,1824.08,1562850773.0
7473,68.34,-25.7,1833.39,1562850773.0
7474,67.39,-24.05,1816.02,1562850781.0
7475,68.18,-27.5,1808.37,1562850781.0
7476,67.53,-27.05,1808.13,1562850789.0
7477,67.98,-29.23,1799.72,1562850789.0
7478,67.34,-31.48,1858.43,1562850806.0
7479,66.72,-31.01,1848.76,1562850813.0
7480,66.91,-32.04,1864.11,1562850814.0
